,Transaction ID,Date,Product,Source,Count of Sessions,Quantity,Product Revenue,Landing Page,Device Category
3431,#9718,20181127,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=OJSD30VCPD6PJUNQLKMLJ70JCC&trk_sid=RHGNU2T9VI0CE2GA8P4K6P2304,mobile
3432,#9718,20181127,Accessory,Listrak,1,1,$20.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=OJSD30VCPD6PJUNQLKMLJ70JCC&trk_sid=RHGNU2T9VI0CE2GA8P4K6P2304,mobile
3433,#9718,20181127,Boat B,Listrak,1,1,"$1,299.00",/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=OJSD30VCPD6PJUNQLKMLJ70JCC&trk_sid=RHGNU2T9VI0CE2GA8P4K6P2304,mobile
3434,#9719,20181127,Accessory,Listrak,1,1,$70.00,/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3435,#9719,20181127,Accessory,Listrak,1,1,$79.00,/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3436,#9719,20181127,Accessory,Listrak,1,1,$199.00,/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3437,#9719,20181127,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3438,#9719,20181127,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3439,#9719,20181127,Boat A,Listrak,1,1,"$1,599.00",/pages/packages?trk_msg=Q29KLP9ACUVKTF5SUI3TR2A9V0&trk_contact=JMATVN269SVUU2BERQ5UBBE5QS&trk_sid=CDV6RK715C1A358CI5O7N69KB0,desktop
3440,#9721,20181127,Accessory,facebook,2,2,$398.00,/pages/packages,mobile
3441,#9721,20181127,Accessory,facebook,2,2,$198.00,/pages/packages,mobile
3442,#9721,20181127,Accessory,facebook,2,1,$99.00,/pages/packages,mobile
3443,#9721,20181127,Accessory,facebook,2,1,$99.00,/pages/packages,mobile
3444,#9721,20181127,Boat A,facebook,2,2,"$3,198.00",/pages/packages,mobile
3445,#9722,20181127,Accessory,affirm.com,6,2,$398.00,/checkout/thank_you,mobile
3446,#9722,20181127,Accessory,affirm.com,6,2,$198.00,/checkout/thank_you,mobile
3447,#9722,20181127,Accessory,affirm.com,6,2,$198.00,/checkout/thank_you,mobile
3448,#9722,20181127,Boat A,affirm.com,6,2,"$3,198.00",/checkout/thank_you,mobile
3449,#9648,20181126,Accessory,google,8,1,$70.00,/checkout/thank_you,mobile
3450,#9648,20181126,Accessory,google,8,1,$70.00,/,mobile
3451,#9648,20181126,Accessory,google,8,1,$70.00,/checkout/thank_you,mobile
3452,#9648,20181124,Accessory,google,6,1,$70.00,/checkout/thank_you,mobile
3453,#9648,20181124,Accessory,google,6,1,$70.00,/,mobile
3454,#9648,20181124,Accessory,google,6,1,$70.00,/checkout/thank_you,mobile
3455,#9648,20181124,Accessory,google,7,1,$70.00,/checkout/thank_you,mobile
3456,#9648,20181124,Accessory,google,7,1,$70.00,/,mobile
3457,#9648,20181124,Accessory,google,7,1,$70.00,/checkout/thank_you,mobile
3458,#9648,20181126,Accessory,google,8,1,$79.00,/checkout/thank_you,mobile
3459,#9648,20181126,Accessory,google,8,1,$79.00,/,mobile
3460,#9648,20181126,Accessory,google,8,1,$79.00,/checkout/thank_you,mobile
3461,#9648,20181124,Accessory,google,6,1,$79.00,/checkout/thank_you,mobile
3462,#9648,20181124,Accessory,google,6,1,$79.00,/,mobile
3463,#9648,20181124,Accessory,google,6,1,$79.00,/checkout/thank_you,mobile
3464,#9648,20181124,Accessory,google,7,1,$79.00,/checkout/thank_you,mobile
3465,#9648,20181124,Accessory,google,7,1,$79.00,/,mobile
3466,#9648,20181124,Accessory,google,7,1,$79.00,/checkout/thank_you,mobile
3467,#9648,20181126,Accessory,google,8,1,$199.00,/checkout/thank_you,mobile
3468,#9648,20181126,Accessory,google,8,1,$199.00,/,mobile
3469,#9648,20181126,Accessory,google,8,1,$199.00,/checkout/thank_you,mobile
3470,#9648,20181124,Accessory,google,6,1,$199.00,/checkout/thank_you,mobile
3471,#9648,20181124,Accessory,google,6,1,$199.00,/,mobile
3472,#9648,20181124,Accessory,google,6,1,$199.00,/checkout/thank_you,mobile
3473,#9648,20181124,Accessory,google,7,1,$199.00,/checkout/thank_you,mobile
3474,#9648,20181124,Accessory,google,7,1,$199.00,/,mobile
3475,#9648,20181124,Accessory,google,7,1,$199.00,/checkout/thank_you,mobile
3476,#9648,20181126,Accessory,google,8,1,$99.00,/checkout/thank_you,mobile
3477,#9648,20181126,Accessory,google,8,1,$99.00,/,mobile
3478,#9648,20181126,Accessory,google,8,1,$99.00,/checkout/thank_you,mobile
3479,#9648,20181124,Accessory,google,6,1,$99.00,/checkout/thank_you,mobile
3480,#9648,20181124,Accessory,google,6,1,$99.00,/,mobile
3481,#9648,20181124,Accessory,google,6,1,$99.00,/checkout/thank_you,mobile
3482,#9648,20181124,Accessory,google,7,1,$99.00,/checkout/thank_you,mobile
3483,#9648,20181124,Accessory,google,7,1,$99.00,/,mobile
3484,#9648,20181124,Accessory,google,7,1,$99.00,/checkout/thank_you,mobile
3485,#9648,20181126,Accessory,google,8,1,$99.00,/checkout/thank_you,mobile
3486,#9648,20181126,Accessory,google,8,1,$99.00,/,mobile
3487,#9648,20181126,Accessory,google,8,1,$99.00,/checkout/thank_you,mobile
3488,#9648,20181124,Accessory,google,6,1,$99.00,/checkout/thank_you,mobile
3489,#9648,20181124,Accessory,google,6,1,$99.00,/,mobile
3490,#9648,20181124,Accessory,google,6,1,$99.00,/checkout/thank_you,mobile
3491,#9648,20181124,Accessory,google,7,1,$99.00,/checkout/thank_you,mobile
3492,#9648,20181124,Accessory,google,7,1,$99.00,/,mobile
3493,#9648,20181124,Accessory,google,7,1,$99.00,/checkout/thank_you,mobile
3494,#9648,20181126,Boat A,google,8,1,"$1,599.00",/checkout/thank_you,mobile
3495,#9648,20181126,Boat A,google,8,1,"$1,599.00",/,mobile
3496,#9648,20181126,Boat A,google,8,1,"$1,599.00",/checkout/thank_you,mobile
3497,#9648,20181124,Boat A,google,6,1,"$1,599.00",/checkout/thank_you,mobile
3498,#9648,20181124,Boat A,google,6,1,"$1,599.00",/,mobile
3499,#9648,20181124,Boat A,google,6,1,"$1,599.00",/checkout/thank_you,mobile
3500,#9648,20181124,Boat A,google,7,1,"$1,599.00",/checkout/thank_you,mobile
3501,#9648,20181124,Boat A,google,7,1,"$1,599.00",/,mobile
3502,#9648,20181124,Boat A,google,7,1,"$1,599.00",/checkout/thank_you,mobile
3503,#9677,20181126,Accessory,google,8,1,$220.00,/,mobile
3504,#9677,20181126,Accessory,google,8,1,$25.00,/,mobile
3505,#9678,20181126,Accessory,Listrak,3,1,$30.00,/products/the-coast-xt?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=A803O4VM4E3LO2QOTOGMQRR4F4&trk_sid=SJCJHJ9UAD068NFJFQR7ETLLK8,desktop
3506,#9679,20181126,Accessory,google,17,2,$398.00,/,desktop
3507,#9680,20181126,Accessory,(direct),3,1,$99.00,/collections/accessories/products/oru-pfd?variant=5938621185,mobile
3508,#9681,20181126,Accessory,Listrak,6,2,$198.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=OME4C5MLV1UPCVHTJEIJE75C1O&trk_sid=OQOUHTGJ3CJE4TQEGRLE1ME0I4,desktop
3509,#9681,20181126,Accessory,Listrak,6,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=OME4C5MLV1UPCVHTJEIJE75C1O&trk_sid=OQOUHTGJ3CJE4TQEGRLE1ME0I4,desktop
3510,#9681,20181126,Accessory,Listrak,6,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=OME4C5MLV1UPCVHTJEIJE75C1O&trk_sid=OQOUHTGJ3CJE4TQEGRLE1ME0I4,desktop
3511,#9681,20181126,Accessory,Listrak,6,2,$40.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=OME4C5MLV1UPCVHTJEIJE75C1O&trk_sid=OQOUHTGJ3CJE4TQEGRLE1ME0I4,desktop
3512,#9681,20181126,Boat D,Listrak,6,1,$999.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=OME4C5MLV1UPCVHTJEIJE75C1O&trk_sid=OQOUHTGJ3CJE4TQEGRLE1ME0I4,desktop
3513,#9682,20181126,Accessory,Listrak,14,2,$198.00,/checkout/review,mobile
3514,#9682,20181126,Accessory,Listrak,14,1,$99.00,/checkout/review,mobile
3515,#9682,20181126,Accessory,Listrak,14,1,$99.00,/checkout/review,mobile
3516,#9682,20181126,Accessory,Listrak,14,2,$40.00,/checkout/review,mobile
3517,#9682,20181126,Boat D,Listrak,14,1,$999.00,/checkout/review,mobile
3518,#9683,20181126,Accessory,Listrak,2,1,$199.00,/collections/kayaks,desktop
3519,#9683,20181126,Accessory,Listrak,2,1,$99.00,/collections/kayaks,desktop
3520,#9683,20181126,Accessory,Listrak,2,1,$99.00,/collections/kayaks,desktop
3521,#9683,20181126,Accessory,Listrak,2,2,$40.00,/collections/kayaks,desktop
3522,#9683,20181126,Accessory,Listrak,2,1,$25.00,/collections/kayaks,desktop
3523,#9683,20181126,Boat B,Listrak,2,1,"$1,299.00",/collections/kayaks,desktop
3524,#9685,20181126,Accessory,gearpatrol.com,1,2,$198.00,/pages/packages,desktop
3525,#9685,20181126,Accessory,gearpatrol.com,1,2,$198.00,/pages/packages,desktop
3526,#9685,20181126,Accessory,gearpatrol.com,1,2,$40.00,/pages/packages,desktop
3527,#9685,20181126,Boat D,gearpatrol.com,1,1,$999.00,/pages/packages,desktop
3528,#9686,20181126,Accessory,google,5,1,$70.00,/,desktop
3529,#9686,20181126,Accessory,google,5,1,$79.00,/,desktop
3530,#9686,20181126,Accessory,google,5,1,$199.00,/,desktop
3531,#9686,20181126,Accessory,google,5,1,$99.00,/,desktop
3532,#9686,20181126,Accessory,google,5,1,$99.00,/,desktop
3533,#9686,20181126,Boat C,google,5,1,"$2,499.00",/,desktop
3534,#9687,20181126,Accessory,pay.shopify.com,3,1,$70.00,/checkout/review,desktop
3535,#9687,20181126,Accessory,pay.shopify.com,3,1,$20.00,/checkout/review,desktop
3536,#9688,20181126,Accessory,google,2,1,$99.00,/pages/shipping-calculator,desktop
3537,#9688,20181126,Accessory,google,2,1,$99.00,/pages/shipping-calculator,desktop
3538,#9688,20181126,Boat B,google,2,1,"$1,299.00",/pages/shipping-calculator,desktop
3539,#9689,20181126,Accessory,Listrak,23,1,$199.00,/checkout/shipping?discount=PK1-G2AZ58SS4NN1&ref=https://tabarnapp.com/automatic-discount-shopify,mobile
3540,#9689,20181126,Accessory,Listrak,23,1,$99.00,/checkout/shipping?discount=PK1-G2AZ58SS4NN1&ref=https://tabarnapp.com/automatic-discount-shopify,mobile
3541,#9689,20181126,Accessory,Listrak,23,1,$99.00,/checkout/shipping?discount=PK1-G2AZ58SS4NN1&ref=https://tabarnapp.com/automatic-discount-shopify,mobile
3542,#9689,20181126,Accessory,Listrak,23,1,$20.00,/checkout/shipping?discount=PK1-G2AZ58SS4NN1&ref=https://tabarnapp.com/automatic-discount-shopify,mobile
3543,#9689,20181126,Boat B,Listrak,23,1,"$1,299.00",/checkout/shipping?discount=PK1-G2AZ58SS4NN1&ref=https://tabarnapp.com/automatic-discount-shopify,mobile
3544,#9690,20181126,Accessory,google,7,2,$198.00,/,desktop
3545,#9690,20181126,Boat D,google,7,1,$999.00,/,desktop
3546,#9691,20181126,Accessory,Listrak,1,2,$198.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=AJUF8T31B2K2PS0QOJRNTQRL5O&trk_sid=I932FRUCBJ38HLO12HD4K21TE4,tablet
3547,#9691,20181126,Accessory,Listrak,1,2,$198.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=AJUF8T31B2K2PS0QOJRNTQRL5O&trk_sid=I932FRUCBJ38HLO12HD4K21TE4,tablet
3548,#9691,20181126,Accessory,Listrak,1,2,$40.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=AJUF8T31B2K2PS0QOJRNTQRL5O&trk_sid=I932FRUCBJ38HLO12HD4K21TE4,tablet
3549,#9691,20181126,Boat D,Listrak,1,1,$999.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=AJUF8T31B2K2PS0QOJRNTQRL5O&trk_sid=I932FRUCBJ38HLO12HD4K21TE4,tablet
3550,#9693,20181126,Accessory,google,61,1,$15.00,/products/oru-pfd?variant=5938621185,desktop
3551,#9693,20181126,Accessory,google,61,1,$30.00,/products/oru-pfd?variant=5938621185,desktop
3552,#9693,20181126,Boat D,google,61,1,$999.00,/products/oru-pfd?variant=5938621185,desktop
3553,#9694,20181126,Accessory,google,1,1,$79.00,/,desktop
3554,#9694,20181126,Accessory,google,1,1,$25.00,/,desktop
3555,#9695,20181126,Accessory,bing,11,1,$199.00,/,desktop
3556,#9695,20181126,Accessory,bing,11,1,$99.00,/,desktop
3557,#9695,20181126,Accessory,bing,11,1,$99.00,/,desktop
3558,#9695,20181126,Accessory,bing,11,1,$20.00,/,desktop
3559,#9695,20181126,Boat B,bing,11,1,"$1,299.00",/,desktop
3560,#9696,20181126,Boat A,affirm.com,3,1,"$1,399.00",/checkout/thank_you,desktop
3561,#9696,20181126,Accessory,affirm.com,3,1,$99.00,/checkout/thank_you,desktop
3562,#9696,20181126,Accessory,affirm.com,3,1,$99.00,/checkout/thank_you,desktop
3563,#9697,20181126,Accessory,google,11,1,$25.00,/checkout/payment,tablet
3564,#9697,20181126,Accessory,google,11,1,$20.00,/checkout/payment,tablet
3565,#9697,20181126,Accessory,google,11,1,$25.00,/checkout/payment,tablet
3566,#9698,20181126,Accessory,google,1,1,$70.00,/,desktop
3567,#9698,20181126,Accessory,google,1,1,$79.00,/,desktop
3568,#9698,20181126,Accessory,google,1,1,$199.00,/,desktop
3569,#9698,20181126,Accessory,google,1,1,$99.00,/,desktop
3570,#9698,20181126,Accessory,google,1,1,$99.00,/,desktop
3571,#9698,20181126,Boat A,google,1,1,"$1,599.00",/,desktop
3572,#9699,20181126,Accessory,yahoo,3,1,$70.00,/,desktop
3573,#9699,20181126,Accessory,yahoo,3,1,$79.00,/,desktop
3574,#9699,20181126,Accessory,yahoo,3,1,$199.00,/,desktop
3575,#9699,20181126,Accessory,yahoo,3,1,$99.00,/,desktop
3576,#9699,20181126,Accessory,yahoo,3,1,$99.00,/,desktop
3577,#9699,20181126,Boat A,yahoo,3,1,"$1,599.00",/,desktop
3578,#9700,20181126,Accessory,google,1,1,$70.00,/,desktop
3579,#9700,20181126,Accessory,google,1,1,$79.00,/,desktop
3580,#9700,20181126,Accessory,google,1,1,$199.00,/,desktop
3581,#9700,20181126,Accessory,google,1,1,$99.00,/,desktop
3582,#9700,20181126,Accessory,google,1,1,$99.00,/,desktop
3583,#9700,20181126,Boat A,google,1,1,"$1,599.00",/,desktop
3584,#9701,20181126,Accessory,google,1,1,$99.00,/,tablet
3585,#9701,20181126,Accessory,google,1,1,$99.00,/,tablet
3586,#9701,20181126,Boat A,google,1,1,"$1,599.00",/,tablet
3587,#9702,20181126,Accessory,Listrak,2,1,$70.00,/checkout/shipping,tablet
3588,#9703,20181126,Accessory,Listrak,15,2,$198.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3589,#9703,20181126,Accessory,Listrak,15,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3590,#9703,20181126,Accessory,Listrak,15,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3591,#9703,20181126,Accessory,Listrak,15,1,$25.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3592,#9703,20181126,Accessory,Listrak,15,2,$50.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3593,#9703,20181126,Boat B,Listrak,15,2,"$2,598.00",/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=JO196TD1KA068SQR1HSCKSJID0&trk_sid=9G3R8QU37FBAU2HBASVPQRGAQ8,mobile
3594,#9704,20181126,Accessory,google,5,1,$70.00,/products/bay-st,mobile
3595,#9704,20181126,Accessory,google,5,1,$79.00,/products/bay-st,mobile
3596,#9704,20181126,Accessory,google,5,1,$199.00,/products/bay-st,mobile
3597,#9704,20181126,Accessory,google,5,1,$99.00,/products/bay-st,mobile
3598,#9704,20181126,Accessory,google,5,1,$99.00,/products/bay-st,mobile
3599,#9704,20181126,Boat A,google,5,1,"$1,599.00",/products/bay-st,mobile
3600,#9705,20181126,Accessory,(direct),5,2,$40.00,/,mobile
3601,#9706,20181126,Accessory,Listrak,1,1,$199.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=M1OV1L8LSPVCRBN5L3NL3C83RK&trk_sid=LPBOQ1RBDC2JSQ8KEEVPGJ9JO8,desktop
3602,#9706,20181126,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=M1OV1L8LSPVCRBN5L3NL3C83RK&trk_sid=LPBOQ1RBDC2JSQ8KEEVPGJ9JO8,desktop
3603,#9706,20181126,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=M1OV1L8LSPVCRBN5L3NL3C83RK&trk_sid=LPBOQ1RBDC2JSQ8KEEVPGJ9JO8,desktop
3604,#9706,20181126,Accessory,Listrak,1,1,$20.00,/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=M1OV1L8LSPVCRBN5L3NL3C83RK&trk_sid=LPBOQ1RBDC2JSQ8KEEVPGJ9JO8,desktop
3605,#9706,20181126,Boat B,Listrak,1,1,"$1,299.00",/pages/packages?trk_msg=M30M5GU1EKF4RFKLGDADAS66DS&trk_contact=M1OV1L8LSPVCRBN5L3NL3C83RK&trk_sid=LPBOQ1RBDC2JSQ8KEEVPGJ9JO8,desktop
3606,#9707,20181126,Boat C,Listrak,20,1,"$2,199.00",/checkout/processing,mobile
3607,#9707,20181126,Accessory,Listrak,20,1,$79.00,/checkout/processing,mobile
3608,#9708,20181126,Accessory,paddling.com,2,2,$198.00,/products/the-haven-tandem-kayak,desktop
3609,#9708,20181126,Accessory,paddling.com,2,1,$99.00,/products/the-haven-tandem-kayak,desktop
3610,#9708,20181126,Accessory,paddling.com,2,1,$99.00,/products/the-haven-tandem-kayak,desktop
3611,#9708,20181126,Accessory,paddling.com,2,2,$40.00,/products/the-haven-tandem-kayak,desktop
3612,#9708,20181126,Boat D,paddling.com,2,1,$999.00,/products/the-haven-tandem-kayak,desktop
3613,#9709,20181126,Accessory,google,23,1,$18.00,/checkout/contact_information,mobile
3614,#9709,20181126,Accessory,google,23,1,$99.00,/checkout/contact_information,mobile
3615,#9710,20181126,Accessory,google,2,1,$70.00,/,desktop
3616,#9710,20181126,Accessory,google,2,1,$79.00,/,desktop
3617,#9710,20181126,Accessory,google,2,1,$199.00,/,desktop
3618,#9710,20181126,Accessory,google,2,1,$99.00,/,desktop
3619,#9710,20181126,Accessory,google,2,1,$99.00,/,desktop
3620,#9710,20181126,Boat A,google,2,1,"$1,599.00",/,desktop
3621,#9711,20181126,Accessory,(direct),5,1,$199.00,/pages/packages,desktop
3622,#9711,20181126,Accessory,(direct),5,1,$99.00,/pages/packages,desktop
3623,#9711,20181126,Accessory,(direct),5,1,$99.00,/pages/packages,desktop
3624,#9711,20181126,Accessory,(direct),5,1,$20.00,/pages/packages,desktop
3625,#9711,20181126,Boat B,(direct),5,1,"$1,299.00",/pages/packages,desktop
3626,#9712,20181126,Accessory,affirm.com,7,2,$198.00,/checkout/thank_you,desktop
3627,#9712,20181126,Accessory,affirm.com,7,1,$99.00,/checkout/thank_you,desktop
3628,#9712,20181126,Accessory,affirm.com,7,1,$99.00,/checkout/thank_you,desktop
3629,#9712,20181126,Accessory,affirm.com,7,2,$40.00,/checkout/thank_you,desktop
3630,#9712,20181126,Boat D,affirm.com,7,1,$999.00,/checkout/thank_you,desktop
3631,#9661,20181125,Accessory,Listrak,9,1,$199.00,/checkout/shipping,mobile
3632,#9661,20181125,Accessory,Listrak,9,1,$99.00,/checkout/shipping,mobile
3633,#9661,20181125,Accessory,Listrak,9,1,$99.00,/checkout/shipping,mobile
3634,#9661,20181125,Accessory,Listrak,9,1,$20.00,/checkout/shipping,mobile
3635,#9661,20181125,Boat B,Listrak,9,1,"$1,299.00",/checkout/shipping,mobile
3636,#9662,20181125,Accessory,Listrak,1,1,$79.00,/?trk_msg=JQL9TM6HDRTK13I60K0R2848J4&trk_contact=GH4JR65LU2DDU588BO7I8JQBV8&trk_sid=5COTIP27DI12LK9DNJPESP0T7O,desktop
3637,#9663,20181125,Accessory,affirm.com,4,1,$199.00,/checkout/thank_you,mobile
3638,#9663,20181125,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,mobile
3639,#9663,20181125,Accessory,affirm.com,4,1,$99.00,/checkout/thank_you,mobile
3640,#9663,20181125,Accessory,affirm.com,4,1,$20.00,/checkout/thank_you,mobile
3641,#9663,20181125,Boat B,affirm.com,4,1,"$1,299.00",/checkout/thank_you,mobile
3642,#9664,20181125,Accessory,affirm.com,6,1,$199.00,/checkout/thank_you,mobile
3643,#9664,20181125,Accessory,affirm.com,6,1,$99.00,/checkout/thank_you,mobile
3644,#9664,20181125,Accessory,affirm.com,6,1,$99.00,/checkout/thank_you,mobile
3645,#9664,20181125,Accessory,affirm.com,6,1,$20.00,/checkout/thank_you,mobile
3646,#9664,20181125,Boat B,affirm.com,6,1,"$1,299.00",/checkout/thank_you,mobile
3647,#9665,20181125,Boat D,(direct),2,1,$999.00,/products/the-haven-tandem-kayak,desktop
3648,#9666,20181125,Boat D,(direct),1,1,$999.00,/,desktop
3649,#9667,20181125,Accessory,Listrak,1,1,$199.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=HJBE25I5A28L3JI4QABHM86138&trk_sid=949E0RBHN5OC2TPBNC369AK12G,desktop
3650,#9667,20181125,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=HJBE25I5A28L3JI4QABHM86138&trk_sid=949E0RBHN5OC2TPBNC369AK12G,desktop
3651,#9667,20181125,Accessory,Listrak,1,1,$99.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=HJBE25I5A28L3JI4QABHM86138&trk_sid=949E0RBHN5OC2TPBNC369AK12G,desktop
3652,#9667,20181125,Accessory,Listrak,1,1,$20.00,/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=HJBE25I5A28L3JI4QABHM86138&trk_sid=949E0RBHN5OC2TPBNC369AK12G,desktop
3653,#9667,20181125,Boat B,Listrak,1,1,"$1,299.00",/pages/packages?trk_msg=SFBG37LQ6LO41BS8S4CVCJ1MUK&trk_contact=HJBE25I5A28L3JI4QABHM86138&trk_sid=949E0RBHN5OC2TPBNC369AK12G,desktop
3654,#9668,20181125,Accessory,bing,8,1,$70.00,/,desktop
3655,#9668,20181125,Accessory,bing,8,1,$25.00,/,desktop
3656,#9669,20181125,Accessory,(direct),1,1,$70.00,/,desktop
3657,#9669,20181125,Accessory,(direct),1,1,$79.00,/,desktop
3658,#9669,20181125,Accessory,(direct),1,1,$199.00,/,desktop
3659,#9669,20181125,Accessory,(direct),1,1,$99.00,/,desktop
3660,#9669,20181125,Accessory,(direct),1,1,$99.00,/,desktop
3661,#9669,20181125,Boat A,(direct),1,1,"$1,599.00",/,desktop
3662,#9670,20181125,Accessory,Listrak,7,2,$50.00,/,tablet
3663,#9672,20181125,Accessory,outlook.live.com,4,1,$25.00,/checkout/shipping,desktop
3664,#9673,20181125,Accessory,affirm.com,3,1,$99.00,/,desktop
